1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,Year
214.0,Poland,0,0.76,0.46,2.77,0.23,0.04,0.31,0.48,0.24,0,0.15,0.09,0,0.06,1.32,0,0.08,0,0,0.01,0.01,0,1.62,4.44,1.46,0,1.87,0.64,0.11,0.48,0.29,0.74,0.23,0.24,0,0,0.56,0.01,0.01,0.95,0.26,0.83,2.6,12664,0,2.11,0.84,5.77,1.85,1.69,-0.26,0,0.42,0.01,0.03,0.02,0.02,0.05,-0.16,0.02,,0,0.01,0,0,2285.05,14294.09,105879.67,,539.86,1904.94,0.98,1.11,1.24,0.94,0,0,0.96,5.26,0.6,-0.12,0.41,6.0,2018
216.0,Poland,0.03,0.28,0.23,2.03,-0.05,0.03,2.57,0.82,0.73,0.04,0.15,0.04,0.04,0.12,3.54,0.12,0.04,0.03,0.03,0.77,0.09,-10.99,0.41,4.42,0.27,0.05,3.62,2.81,0.82,0.83,5.65,0.79,1,0.28,0.04,0.3,1.63,0,0,1.57,0.22,1.31,1.42,5886,0.04,0.09,9.5,2.78,3.75,1.48,0.17,-0.72,0,-0.04,-0.04,-0.13,-0.57,-0.17,0.55,-0.08,-1.04,0,0,0,0,412.83,9171.56,,8576.36,299.92,540.18,1.41,1.2,0.93,0.89,-0.53,-1.32,0.86,1.53,0.88,-0.5,1.23,6.0,2018
220.0,Poland,-0.08,0.83,0.01,1.01,-0.33,-0.06,0.2,1.15,0.17,-0.05,-0.08,-0.04,-0.04,-0.05,1.2,-0.06,-0.05,-0.05,-0.07,0.5,-0.07,6.72,0.02,4.38,0.59,-0.31,1.63,1.47,1.15,1.17,7.81,0.25,1,0.56,-0.05,-0.81,0.88,-0.05,-0.05,0.91,0.75,0.68,1.02,147,-0.45,0.5,12.25,4.83,1.54,4.68,-0.07,-0.32,0.07,0.24,0.21,0.29,2.85,0.32,1.5,0.32,-4.56,0,0.01,0,0,393.84,-1106.82,-1256.87,-1256.51,66.28,268.77,1.01,0.98,1.39,1.43,0.54,-37.62,2.33,0.92,1.84,1.58,-666.13,6.0,2018
222.0,Poland,0.13,0.29,0.2,1.68,0.03,0.17,2.47,1.45,0.71,0.18,0.58,0.14,0.12,0.68,3.47,0.56,0.12,0.16,0.09,0.68,0.55,-19.75,0.38,3.95,0.08,0.23,4.58,4.58,0,1.48,,0.71,0,0.7,0.11,105.5,1.67,0.19,0.13,1.68,0.29,1.38,1.38,1749.78,0.18,0,1172.24,5.15,5.01,2.8,0.15,-0.34,-0.08,-0.38,-0.26,-1.31,,-1.31,1.57,-0.78,-2.35,0,0,0,0,684.45,2905.93,2560.34,3032.92,487.11,942.88,1.85,1.65,1.24,1.78,84.04,6.69,1.46,1.43,1.64,,16.38,6.0,2018
239.0,Poland,-0.02,0.82,0.06,1.1,-0.55,0.04,0.22,0.2,0.18,0.01,0.06,0.24,0.04,0.06,1.22,0.01,0.19,0.01,-0.1,0.73,-0.01,0.32,0.17,4.79,3.7,0.05,0.34,0.25,0,0.21,0.74,0.39,0,0.21,0.04,-0.04,0.26,0.02,0.1,0.82,0.61,0.52,1.11,3699.5,-0.11,1.15,0.39,6.94,0.33,0.56,-2.72,-0.16,0.08,0.12,0.62,0.15,0.58,0.2,2.82,0.18,13.8,0,0,0,0,321.57,1600.06,3127.07,6638.65,58.72,166.4,0.66,0.74,1.08,1.21,0.26,-99.8,1.28,0.79,1.41,,-8.58,6.0,2018
249.0,Poland,-0.09,0.71,0.33,1.68,-0.39,-0.08,0.41,2.32,0.29,-0.06,-0.16,-0.03,-0.02,-0.09,1.41,-0.08,-0.03,-0.06,-0.04,0.68,-0.11,2.37,1.89,3.9,0.31,-0.2,4.98,3.44,2.32,2.38,3.71,0.51,1,0.93,-0.03,-7.39,1.65,-0.06,-0.03,1.16,0.49,1.65,2.89,2665,-0.32,0.75,181.89,6.58,4.73,13.17,0.13,-0.37,0.07,0.25,0.11,0.36,1.15,0.51,-8.16,0.31,-4.22,0,0,0,0,1002.57,-3614.46,-4893.08,-4897.6,291.9,1656.49,0.8,0.85,0.6,0.56,-1.34,28.03,0.6,0.42,0.6,-1.06,0.53,6.0,2018
255.0,Poland,0.04,0.56,0.28,1.56,0.04,0.06,0.78,1.65,0.44,0.05,0.12,0.05,0.03,0.16,1.78,0.09,0.04,0.05,0.02,0.4,0.12,7.75,1.37,4.08,0.32,0.12,3.27,2.97,1.65,1.72,15.09,0.49,1,0.32,0.03,,1.56,0.02,0.01,1.41,0.51,2.11,2.37,3381,0.09,0.12,,2.61,3.24,7.96,0.17,50.26,35.46,0,0,0,0.02,0,-0.01,0,0.02,,,,0,,,,,,,1.29,1.28,0.91,0.89,-21.48,25.55,,1.06,0.84,0,0.34,6.0,2018
275.0,Poland,0.05,0.56,0.33,1.66,0.07,0.06,0.79,1.6,0.44,0.08,0.12,0.06,0.04,0.18,1.79,0.11,0.04,0.06,0.03,0.37,0.16,-3.67,1.93,3.82,0.32,0.14,3.28,2.93,0,1.7,9.98,0.5,0,0.42,0.04,0.2,1.19,0.1,0.06,1.48,0.5,2.58,2.93,2189.12,0.11,0.13,6.78,4.19,3.2,9.36,0.06,1.3,1.14,0.04,0.02,0.06,0.61,0.07,1.49,0.04,0.6,0,0,0,0.15,1959.01,14526,8500.37,14310.77,864.43,5059.93,1.17,1.25,1.21,1.12,0.69,2,1.04,0.95,1.92,,-1.24,6.0,2018
287.0,Poland,0.04,0.09,0.53,10.12,0,0,10.68,0.35,0.91,0,-0.05,0,0,0.01,11.68,0,-0.01,0,0.12,0.91,0.54,0,1.31,4.41,-0.01,0,6.1,4.17,0.59,0.36,4.45,0.94,1.68,1.52,0,0.09,2.06,0,0,6.92,0.06,2.24,2.31,13804,0.05,0.03,0.75,11.12,6.01,0.86,0.17,1.37,0.1,0.03,0.09,0.37,1.16,0.54,-1,0.05,,0,0,0,0,158.76,-53392.13,,,145.16,355.9,0.88,0.86,0.85,0.78,,-2.82,0.78,1.68,0.28,0.24,-4.07,6.0,2018
288.0,Poland,0.07,0.35,0.54,7.06,0.06,0.1,2.11,0.64,0.73,0.09,1.1,0.16,0.15,0.29,2.87,0.25,0.15,0.09,0.11,0.68,0.21,8.4,1.48,4.21,0.44,0.12,6.2,1.59,0.64,0.64,0.66,0.99,1,0.76,0.14,0.16,1.92,0.09,0.14,1.81,0.09,2,2.7,8873,0.1,0.35,1.39,6.15,7.14,1.74,0.15,1.15,0.02,0.06,0.1,0.18,0.24,0.7,1.3,0.1,0.72,0,0,0,0,952.61,7091.76,7911.48,8028.63,699.79,1903.18,8.99,6.7,0.98,0.83,-10.59,3.44,0.69,1.69,0.79,-0.99,2.29,6.0,2018
294.0,Poland,0.04,0.42,0.35,1.86,0.04,0.06,1.36,1.38,0.58,0.06,0.14,0.06,0.05,0.2,2.36,0.15,0.04,0.06,0.03,0.54,0.17,-7.66,1.42,3.96,0.29,0.11,3.26,3.11,1.38,1.38,32.81,0.6,1,0.23,0.05,0.32,1.53,0.06,0.04,1.78,0.4,2.34,2.42,3172,0.07,0.03,10.12,2.62,3.4,5.6,0.16,-0.22,-0.14,-0.2,-0.14,-0.47,-10.56,-0.49,1.15,-0.26,-3.21,0,0,0,0,1165.13,12120.24,10849.77,10848.61,671.76,2731.89,1.43,1.38,1.03,1.01,1.48,19.76,2.93,1.4,1.08,-2.16,-49.74,6.0,2018
304.0,Poland,0.03,0.77,0.05,1.07,0,0.04,0.29,2.47,0.23,0.04,0.05,0.02,0.02,0.08,1.29,0.06,0.01,0.04,0.01,0.23,0.06,-5.69,0.2,3.61,0.3,0.19,3.5,3.15,0.21,2.48,9.59,0.3,0.08,0.34,0.02,3.72,1.06,0.07,0.03,0.96,0.7,0.89,1.2,203,0.11,0.34,358.29,4.95,3.55,9.71,0.02,5.41,5.07,0,0,0.01,0.06,0.01,-5.43,0.01,0.11,0,0,0,0,914.73,5660.88,3106.62,4856.04,207.96,818.01,1.34,1.34,1.05,1.12,1.48,2.53,,1.19,1.05,-0.08,0.26,6.0,2018
311.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2018
320.0,Slovakia,0.17,0.54,-0.01,0.98,-0.27,0.2,0.84,1.75,0.46,0.22,0.4,0.12,0.12,0.38,1.84,0.39,0.12,0.21,0.1,0.72,0.31,-15.95,-0.02,3.54,0.29,0.47,3.36,3.17,0,1.94,15.81,0.49,0,0.08,0.12,15.57,0.96,0.22,0.13,0.92,0.51,0.91,0.98,-40,0.37,0.07,160.39,3.88,3.41,3.51,-0.01,,,0,0,0,0,0,,0,0,0.01,0.1,0.05,0,190.98,425.14,390.26,408.24,87.02,174.65,14.24,7.24,1.76,2.43,36.36,,12.67,2.3,1.83,,,6.0,2018
323.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2018
340.0,Poland,0.02,0.37,0.09,9.57,0.06,0,1.71,0.05,0.63,0.01,0.43,0.13,-0.03,0.02,2.71,0,0.09,0,0.36,0.57,0.05,1.58,0.1,4.4,6.91,0,6.9,0.2,0.1,0.07,0.28,0.99,1.89,2.22,-0.04,,9.57,0,-0.04,0.28,0.01,0.7,1.1,2272,0.03,0.57,,0.65,4.8,0.06,1.4,-1.94,-0.19,-0.01,-0.19,-0.03,-0.03,-0.89,0.31,-0.09,5.14,0,0,0,,0,0,0,0,0,0,1.09,1.67,1.31,1.61,-0.2,8,,42.37,1.23,2.37,-0.81,6.0,2018
354.0,Poland,0.01,0.84,0,0.99,0.01,0.02,0.19,0.31,0.16,0.07,0.05,0.06,0.12,0.02,1.19,0.04,0.06,0.04,0.05,0.14,0.02,-0.73,0,4.24,2.71,0.23,0.98,0.43,0,0.4,0.47,0.63,0,0.16,0.12,0.1,0.59,0.05,0.17,0.44,0.37,0.25,1,-42.28,0.09,2.95,2.04,1.95,0.83,0.49,-0.4,0.12,0,0.13,0.4,0.15,0.27,0.34,-27.9,0.34,3.44,0,0,0,0.03,2660.84,22470.5,8038.78,11581.66,422.42,671.18,0.81,1.23,0.94,0.5,0.31,-0.41,2.04,1.05,1.14,,0.35,6.0,2018
358.0,Poland,-0.11,0.67,0.29,1.63,0,-0.12,0.5,1.69,0.33,0.05,-0.26,-0.04,0.03,-0.09,1.5,0.07,-0.07,0.05,-0.07,0.33,-0.08,-0.28,1.14,3.18,0.39,0.14,3.59,2.47,0,1.69,3.54,0.54,0,0.56,0.03,-15.44,1.61,0.1,0.06,1.12,0.46,1.31,2.14,437,-0.34,0.63,232.55,3.49,3.67,6.66,0.16,-2.29,1.14,0.05,0.03,0.07,0.23,0.11,-103.17,0.07,1.09,0,0,0,0.07,1149.81,-3255.98,3789.49,8482.69,382.04,1509.87,1.93,1.74,1.09,1.15,-0.69,-128.66,1.1,1.35,1.43,-0.84,-0.07,6.0,2018
361.0,Poland,0.26,0.61,0.27,1.75,-0.12,0.29,0.64,1.25,0.39,0.31,0.83,0.26,0.31,0.52,1.64,0.51,0.23,0.31,0.2,0.5,0.46,-16.87,0.69,3.65,0.41,0.8,2.94,1.7,0,1.35,2.08,0.65,0,0.84,0.25,3.07,1.51,0.34,0.27,1.01,0.35,1.02,1.69,1176.9,0.66,0.66,14.98,5.29,3.54,3.28,0.18,-0.74,-0.08,-0.34,-0.28,-0.56,-1.34,-0.97,44.06,-0.56,-1.1,0.01,0.05,0.26,0,1871.51,2483.27,2156.46,2338.41,729.05,1911.07,,,,,,,,,,,,6.0,2018
367.0,Poland,-0.09,1.16,-0.57,0.5,-0.47,-0.08,-0.14,0.22,-0.16,-0.01,-0.07,-0.32,-0.05,-0.06,0.86,-0.01,-0.39,-0.01,-0.43,0.31,-0.07,0.1,-1.36,4.39,4.76,0.05,0.21,0.21,0.37,0.23,31.36,-0.15,1.71,0.1,-0.04,-0.22,0.14,-0.01,-0.04,0.5,1.15,-0.37,-0.36,-14065,0.59,-0.03,0.52,5.99,0.19,0.52,-3.3,-0.51,0.07,0.18,0.85,0.16,37.07,0.16,1.59,0.32,-23.28,0,0,0,0,-127.18,-238.22,-2531.55,-2527.9,20.03,47.57,8.52,3.15,0.86,1.14,1.26,5.93,0.95,0.69,0.94,3.41,18.69,6.0,2018
368.0,Poland,0.03,0.41,0.4,2.01,0.02,0.03,1.45,0.27,0.59,0.03,0.08,0.13,0.11,0.08,2.45,0.07,0.11,0.03,0.1,0.57,0.07,-37.65,2.02,4.21,0.99,0.05,0.61,0.59,0.27,0.27,23.99,0.6,1,0.52,0.1,0.05,0.61,0.03,0.12,1.96,0.4,2.97,3.02,6552,0.04,0.02,0.48,7.69,0.67,1.35,-0.66,0.25,0.04,0.1,0.39,0.26,10.27,0.26,-2.34,0.13,3.84,0,0,0,0,639.8,12523.69,12004.68,13945.65,378.52,1901.91,2.2,2.16,1.14,1.19,0.42,12.91,1.22,4.5,1.65,-1.11,5.07,6.0,2018
382.0,Poland,-0.01,1.09,-0.31,0.52,-0.39,-0.01,-0.08,0.01,-0.09,0.04,-0.01,-0.53,0.14,-0.01,0.92,0,-0.53,0,-1.01,0.3,-0.01,0.07,-0.47,4.23,79.68,0.04,0.04,0.02,0.01,0.02,0.07,0.35,1,0.02,-0.28,-0.04,0.05,0.01,0.5,0.31,0.65,-0.13,0.53,-5308,0.16,-5.11,0.04,0.85,0.02,0.02,-23.56,-0.14,0,0.1,7.44,0.09,0.23,0.16,-9.84,0.3,-26.72,0,0,0,0,-1816.62,-21518.05,22706.14,-40940.34,155.34,234.73,0.57,0.44,0.96,1.2,0.15,1.39,1.44,0.93,1.28,1.51,3.6,6.0,2018
388.0,Poland,0.08,0.39,0.35,2.36,0,0.1,1.55,0.89,0.61,0.12,0.4,0.18,0.16,0.4,2.55,0.3,0.12,0.12,0.09,0.61,0.33,-6.32,0.91,3.43,0.44,0.2,3.02,1.99,0,0.9,3.3,0.74,0,0.61,0.13,0.44,1.69,0.17,0.2,1.56,0.26,1.56,1.91,939,0.13,0.22,5.13,3.16,3.42,2.29,0.24,-0.77,-0.56,-0.1,-0.11,-0.25,-0.74,-0.38,-26.37,-0.16,-0.83,0,0,0,0,203.52,1198.37,712.12,1042.06,123.55,318.49,1.02,0.76,0.39,2.98,-5.85,,2.09,2.56,0.87,,-0.13,6.0,2018
389.0,Poland,-0.5,1.17,-0.21,0.82,-0.48,-0.61,-0.14,0.12,-0.17,-0.5,-0.52,-5.18,-0.99,-0.52,0.86,-0.47,-5.18,-0.55,-4.22,0.31,-0.43,4.84,-4.83,3.76,9.47,3.28,0.58,0.58,0.12,0.12,,-0.17,1,0.04,-4.69,-0.92,0.35,-0.55,-4.69,0.82,1.17,-3.82,-3.82,-1217,2.95,0,0.22,0.33,0.1,2.67,-1.04,5.41,0,-0.09,-0.78,-0.08,,-0.08,-4.25,-0.1,0.17,0,0,0,0,-479.77,-132.41,-146.32,-146.28,81.15,1834.75,0.88,2.83,0.58,1.89,5.54,18.88,3101,0.76,1.02,1.29,-89.72,6.0,2018
398.0,Poland,-0.09,1.15,-0.15,0.87,-0.9,-0.09,-0.13,2.69,-0.15,-0.03,-0.08,-0.03,-0.01,-0.08,0.87,-0.03,-0.03,-0.03,-0.03,0.74,-0.08,0.51,,2.63,0.4,0.2,2.38,2.38,0,2.72,,-0.15,0,0.08,-0.01,-0.2,0.47,-0.03,-0.01,0.87,1.15,,,-66.19,0.6,0,5.83,6.11,2.33,,-0.22,-1.17,0.02,0.08,0.03,0.07,,0.07,2.14,0.08,-2.53,0,0.02,0,0,-1015.97,-1703.14,-5287.5,-5037.98,157.37,,2.37,2.53,1.08,1.08,-0.64,-34.95,1.01,1.06,1.29,,-1.58,6.0,2018
404.0,Slovakia,0.05,0.16,0.02,1.37,0,0.06,5.34,0.2,0.84,0.07,1.05,0.32,0.49,0.41,6.34,0.43,0.32,0.07,0.25,0.84,0.32,-16.6,0.02,3.08,0.48,0.08,2.35,0.91,0,0.21,0.87,0.94,0,1.01,0.34,,1.37,0.1,0.49,0.53,0.06,0.92,1.02,27,0.06,0.11,,9.27,3.3,0.22,0.15,,,0,0,0,0,0,,0,0,0,0.01,0.03,0,117.08,1537.27,996.36,1445.24,98.62,107.67,1.05,0.94,0.92,0.92,1.64,,,0.9,1.06,,,6.0,2018
423.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2018
427.0,Slovakia,0.02,0.08,0.06,2.6,-0.74,0.02,11.28,0.15,0.92,0.02,0.51,0.13,0.1,0.25,12.28,0.26,0.13,0.02,0.11,1.66,0.2,-48.7,0.07,2.8,-0.06,0.02,5.51,2.7,0,0.24,2.5,0.96,0,2.28,0.14,,2.6,0.04,0.26,1.27,0.04,1.03,1.07,40,0.02,0.05,,12,3.84,0.17,0.29,,,0,0,0,0,0,,0,0,0,0,0,0,87.16,3897.55,2006.46,3814.56,80.09,89.41,1.12,0.89,0.97,1.86,-0.26,,,0.42,1.79,,,6.0,2018
432.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2018
438.0,Slovakia,-0.1,0.05,0.81,17.25,0.35,-0.1,18.98,0,0.95,-0.1,-1.93,-114.34,-1,-1.92,19.97,-2.72,-114.34,-0.14,-114.34,0.6,-1.92,408.92,5.73,3.55,-11.03,-0.14,2.75,2.73,0,0,3071,0.95,0,1.2,-162.2,,17.25,-0.14,-161,17.16,0.05,6.73,6.73,2893,-0.1,0,,0,0.02,0.01,8.36,,,0,0,0,0,0,,0,0,-0.01,0,-0.29,0,719.63,-7126.61,-5061.07,-5023.52,683.7,4840.59,0.14,0.58,0.9,0.82,-4.04,,,0.84,3.18,,,6.0,2018
10.0,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,,,1.0,2019
22.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2019
27.0,Hungary,-0.04,0.83,-0.08,0.83,0,-0.03,0.21,1.14,0.17,-0.03,-0.06,,-0.02,,1.21,-0.02,-0.02,-0.02,-0.03,0.17,,,-0.12,5.83,0.65,-0.11,2.75,1.44,0,1.17,0.89,0.57,0,0.38,-0.02,-6.14,0.81,0.1,0.08,0.43,0.43,0.27,0.88,-51339.66,-0.23,2.32,182.54,6.12,2.64,1.78,,,,,,,,,,,,0,0.04,-0.01,0,556.42,-3403.32,992.39,-5259.67,95.05,148.11,0.9,0.92,0.82,0.92,1.16,110.93,0.85,0.96,0.91,,,1.0,2019
73.0,Poland,0.01,0.73,0.04,1.06,0.1,0.01,0.37,1.78,0.27,0.02,0.02,0.02,0.01,0.05,1.37,0.02,0.01,0.01,0,0.18,0.04,-3.36,0.12,5.16,0.38,0.05,2.79,2.42,0,1.78,6.41,0.37,0,0.1,0.01,0.12,0.97,0.04,0.02,0.92,0.63,0.83,1.12,5641.04,0.02,0.35,32.46,3.21,2.81,5.4,-0.01,-0.06,-0.22,-0.11,-0.06,-0.15,-1.11,-0.17,1.17,-0.16,-7.63,0,0.01,0,0,638.87,14405.1,4623.46,12360.56,173.46,527.64,1.13,1.02,0.87,0.82,-0.1,1.09,0.62,0.97,0.78,-1.03,1.34,1.0,2019
74.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2019
100.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2019
139.0,Poland,0.07,0.58,0.14,1.25,0.07,0.09,0.72,3.87,0.42,0.1,0.16,0.02,0.02,0.15,1.72,0.15,0.02,0.09,0.02,0.35,0.12,-10.31,0.42,4.19,0.12,0.21,7.02,6.53,3.87,3.88,15.43,0.46,1,0.24,0.02,1.33,1.16,0,0,1.16,0.54,1.29,1.42,2116,0.16,0.1,76.42,7.79,7.17,11.95,0.02,5.75,0,0.01,0,0.02,0.29,0.02,-0.13,0.02,0.13,0,0.01,0,0.04,1554.34,7386.05,,7431.17,652.32,2012.56,0.97,0.97,0.84,0.72,1.45,4.46,0.81,0.76,0.69,0.06,-0.51,1.0,2019
142.0,Czech Republic,0.03,0.21,0.05,1.52,0.4,0.04,3.81,0.16,0.79,0.04,0.43,0.24,0.21,0.19,4.81,0.13,0.24,0.03,0.21,0.39,0.17,-7.6,0.06,5.37,0.97,0.03,1.49,0.66,0.06,0.16,0.98,0.91,0.39,0.69,0.17,1.34,1.24,0.04,0.28,0.67,0.09,0.92,1.06,11112,0.04,0.15,6.31,3.19,1.76,0.19,0.17,,,0,0,0,0,0,,0,0,0.01,0.03,0.29,0,424.15,8576.11,7527.19,12207.06,335.99,390.45,0.99,1.03,1.16,1.24,0.83,,1.41,1.32,1.8,,,1.0,2019
175.0,Poland,0,0.62,0.01,1.02,-0.01,0.01,0.61,1.66,0.38,0.02,0.02,0.06,0.01,0.15,1.61,0.02,0.01,0.02,0,0.39,0.14,-1.8,0.02,4.43,0.37,0.04,3.84,2.73,1.66,1.71,2,0.56,1,0.2,0.01,0.03,0.82,0.09,0.06,0.72,0.44,0.66,0.97,242,0.01,0.48,18.46,6.11,3.77,2.89,-0.05,0.03,0.9,0.1,0.06,0.16,0.53,0.22,3.44,0.21,6.28,0,0.01,0,0,894.33,39145.9,3593.47,22030.28,338.29,587.31,1.04,1.06,1.15,1.13,0.33,0.55,0.92,1.01,1.34,1.74,1.75,1.0,2019
217.0,Poland,0.04,0.58,0.19,1.79,0.04,0.05,0.72,0.89,0.42,0.07,0.22,0.16,0.08,0.24,1.72,0.12,0.06,0.07,0.05,0.38,0.22,-3.69,0.32,4.88,0.43,0.16,3.58,1.44,0,0.91,1.2,0.77,0,0.92,0.08,54.79,1.79,0.16,0.18,0.72,0.23,0.71,1.31,14194.65,0.1,0.83,1192.32,4.38,3.79,1.52,0.24,0.4,0.87,0.1,0.11,0.17,0.29,0.43,3.27,0.24,1.51,0,0,0,0.04,563.96,4487.23,1511.6,3500.14,235.41,402.86,1.02,1.02,1.17,1.13,1.21,35.8,1.22,1.07,1.31,2.94,0.25,1.0,2019
257.0,Hungary,0.08,0.51,0.02,1.49,0.2,0.09,0.97,0.07,0.49,0.1,2,1.14,9.4,0.17,1.96,0.11,1.14,0.06,1.07,0.29,0.16,-4.55,0.02,5.24,6.23,0.12,0.44,0.04,0,0.08,0.14,0.96,0,1.02,0.77,,1.49,0.06,0.77,0.12,0.04,0.53,1.02,3647,0.16,0.95,,3.7,1.76,0.08,-2.3,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0.94,0.42,1.13,1.83,1.6,,,2.57,0.84,,,1.0,2019
270.0,Poland,0.01,0.67,-0.05,0.9,0.01,0.01,0.49,1.47,0.33,0.02,0.01,0,0.02,0.01,1.49,0.03,0,0.02,0,0.33,0.01,-1.36,-0.1,3.94,0.45,0.07,2.91,2.22,1.47,1.51,2.86,0.49,1,0.04,0.02,0.74,0.89,0.03,0.02,0.69,0.51,0.63,0.93,-447,0.02,0.48,205.98,3.39,2.88,2.79,-0.04,0.12,0,0.04,0.03,0.06,0.27,0.08,0.85,0.09,1.91,0,0,0,0,247.05,12411.48,2587.32,3629.69,81.56,154.42,1.04,1.03,1.05,1.1,0.27,0.93,,1.09,1.17,-1.19,37.32,1.0,2019
276.0,Poland,0.33,0.57,0.19,1.34,0.25,0.4,0.74,2.14,0.43,0.41,0.72,0.19,0.23,0.7,1.74,0.7,0.19,0.4,0.15,0.18,0.57,-97.64,0.75,3.52,0.27,0.95,3.09,3.01,2.14,2.14,56.18,0.44,1,0.08,0.19,,1.34,0.42,0.2,1.31,0.56,1.7,1.75,622,0.76,0.03,,3.04,3.81,8.53,0.11,1.44,0,0.23,0.11,0.39,16.93,0.4,-4.91,0.3,0.56,0,0.01,0.01,0,10050.16,10664.38,10239.43,10579.13,4280.67,17094.65,6.75,5.63,2.24,2.49,41.25,-494.97,,3.42,1.61,-38.03,9.55,1.0,2019
290.0,Poland,0.29,0.28,0.34,2.67,0,0.35,2.57,2.14,0.72,0.36,1.7,0.18,0.19,1.36,3.57,1.23,0.16,0.34,0.13,0.72,1.13,-50.3,0.76,3.52,0.12,0.48,8.81,6.46,0,2.15,7.2,0.79,0,0.39,0.16,36.07,2.63,0.38,0.18,1.95,0.21,1.59,1.76,1123,0.4,0.1,270.04,4.67,10.43,4.73,0.19,-1.72,-0.18,-0.17,-0.08,-0.59,-2.21,-0.81,3.05,-0.3,-0.48,0,0.01,0,0,1986.31,4090.53,3809.91,4147.8,1429.97,3160.38,1.11,1.05,1.29,1.14,1.56,2.05,0.6,1.4,1,2.62,0.6,1.0,2019
366.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,2019
405.0,Poland,-0.02,0.21,0.18,1.85,-0.02,-0.02,3.7,1.15,0.77,-0.01,-0.07,0.09,-0.01,0.5,4.78,-0.07,-0.01,-0.01,-0.01,0.79,0.5,48,0.29,2.46,0.15,-0.02,9.39,9.39,1.15,1.95,,0.77,1,0.87,-0.01,,1.85,0.1,0.09,1.85,0.21,1.27,1.27,52,-0.02,0,,5.57,5.48,1.88,0.1,-0.49,3.83,0.03,0.03,0.15,,0.15,1.95,0.08,-2.1,0,0,0,0,837.61,-42877.77,6303.03,-43771.06,649.08,1062.31,0.54,0.86,0.75,0.65,0.09,0.24,,0.38,0.39,0.29,-0.21,1.0,2019
